path,classification,size,sha256,modified_time_low_trust,relevant_runner_task,potential_exposure_level,parsed_successfully
"output/direct/formal_1b/y/chunk_0092_240920000001_240930000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:29:49.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b/y/chunk_0092_240920000001_240930000000.json","tracked","784","ba170a9142543cc78f4c8202f344e4219ab0526fc6f8fe7589556519dc8fea2b","2026-07-13T02:29:49.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b/y/chunk_0093_240930000001_240940000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:29:50.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b/y/chunk_0093_240930000001_240940000000.json","tracked","784","04404c81cbbc2bf8d99335e69dd3b0ffdcecde50103d126ccab8660d3b69e0b7","2026-07-13T02:29:50.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b/y/chunk_0094_240940000001_240950000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:29:50.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b/y/chunk_0094_240940000001_240950000000.json","tracked","784","d581732da165a0e6dcac6e6ebe31b0fb429ded2f1654cbe83126872fd52ea64b","2026-07-13T02:29:50.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b/y/chunk_0095_240950000001_240960000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:29:56.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b/y/chunk_0095_240950000001_240960000000.json","tracked","784","b43ab19aaed2847c0e74f63eb39d297c7d6e6d8a0c58e00892fcb8f2adeec3b4","2026-07-13T02:29:56.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b/y/chunk_0096_240960000001_240970000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:29:58.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b/y/chunk_0096_240960000001_240970000000.json","tracked","784","953cf1abf89197d82ef5bbd288764a47b9c3be69ae1202ed802724166019da8b","2026-07-13T02:29:58.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b/y/chunk_0097_240970000001_240980000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:29:57.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b/y/chunk_0097_240970000001_240980000000.json","tracked","784","3cca7f57794b9fb47767406494e31f002fbd2423df56b3e630b177e6d2784cf6","2026-07-13T02:29:57.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b/y/chunk_0098_240980000001_240990000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:29:58.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b/y/chunk_0098_240980000001_240990000000.json","tracked","783","31999d2f0b31cdd8053199be332669273d30a541ab6a296e40a81c30325bb272","2026-07-13T02:29:58.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b/y/chunk_0099_240990000001_241000000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:29:57.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b/y/chunk_0099_240990000001_241000000000.json","tracked","784","3e1205b37470f2a2ca9da26fed29c448de1a03356d40ba0da88c91ccfd745347","2026-07-13T02:29:57.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0000_240500000001_240510000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0000_240500000001_240510000000.json","tracked","774","46773fcbf1ac51ad8771bc2a4c3838deae08b07ffdfc0c635137f9955af58961","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0001_240510000001_240520000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:13.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0001_240510000001_240520000000.json","tracked","774","3a5b17636fbb3383070df666b5c7b80df7a05d8105d6479f27b997f5d3c4269e","2026-07-13T02:25:13.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0002_240520000001_240530000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0002_240520000001_240530000000.json","tracked","774","1f705f22619a4ad0e0e7afbd4a783a327d3995b33313cabe046aa6c5cc7dd9c8","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0003_240530000001_240540000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:13.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0003_240530000001_240540000000.json","tracked","774","3de0308d37c2700b95e5111df0ec584ab5ef7b3fe17e8a0ef5ab068e2fe32f9a","2026-07-13T02:25:13.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0004_240540000001_240550000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0004_240540000001_240550000000.json","tracked","774","45caa3283e92422fbc4a94ad7ae3aa51617f5bec0651dbb24edcee4475f21d74","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0005_240550000001_240560000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0005_240550000001_240560000000.json","tracked","774","3651a57c518e800347fb03eaab3ff48428892d13e616ea688c59b28d92cf38a8","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0006_240560000001_240570000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:15.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0006_240560000001_240570000000.json","tracked","774","345f67f13e6541ac6c2e17dffa1d8bab194bce1f6bdeaccfeda5fdf3e5bdecb9","2026-07-13T02:25:15.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0007_240570000001_240580000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0007_240570000001_240580000000.json","tracked","774","c0bd6ebae42bff245c40a76404cc448a12b29a86312e7afe09d0c46facbf02b6","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0008_240580000001_240590000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0008_240580000001_240590000000.json","tracked","774","5ec596b205d369acf5362c2210db57cc386c8366ed7776f3cb5d39ed77391886","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0009_240590000001_240600000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0009_240590000001_240600000000.json","tracked","774","73456c9b0baa083d09a48d27ee90e163d8fa0cb4aa874013c8ba2c4d18a4691d","2026-07-13T02:25:14.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0010_240600000001_240610000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:43.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0010_240600000001_240610000000.json","tracked","774","6a5d053453b9e343e21cc1d6ab1f20ad3c76465bf6ab848198b9adc6de86324e","2026-07-13T02:25:43.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0011_240610000001_240620000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:41.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0011_240610000001_240620000000.json","tracked","774","7415e98a1fbeb982d0d03151743ca238cbd0c93373fe2f0c9d1d99a0da959ccf","2026-07-13T02:25:41.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0012_240620000001_240630000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:44.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0012_240620000001_240630000000.json","tracked","774","91f8ff54171e7cc50b9e073fa6cdbbb90828d370299f0ed30d1269281cd90ef7","2026-07-13T02:25:44.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0013_240630000001_240640000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:42.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0013_240630000001_240640000000.json","tracked","774","4ad36d811afcea4b47f5d6f7151e030104f8bfee731a6ec9c70870509dda811c","2026-07-13T02:25:42.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0014_240640000001_240650000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:42.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0014_240640000001_240650000000.json","tracked","774","30cc9934bdb683166bed17170634b507daf1552d8aa5eb6bb8bc461de4678c01","2026-07-13T02:25:42.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0015_240650000001_240660000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:42.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0015_240650000001_240660000000.json","tracked","774","1400cbac0c04f22a201248a755da2e38eb3dfc112c445b078629f7495f842971","2026-07-13T02:25:42.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0016_240660000001_240670000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:41.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0016_240660000001_240670000000.json","tracked","773","cea94f28c1a274b03a9adc5f8b76b73a5b6df5c0b2e0263b7463e55c58f54804","2026-07-13T02:25:41.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0017_240670000001_240680000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:44.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0017_240670000001_240680000000.json","tracked","773","bda3e7185a84484b9ee3dd313c58a69ef1fa16c4f7bff1ff50df8ac6fe974479","2026-07-13T02:25:44.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0018_240680000001_240690000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:42.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0018_240680000001_240690000000.json","tracked","774","49ab54434e50d81dfb5e30b95db0f8c3a3c4c8dc06436a10deebde6719988de0","2026-07-13T02:25:42.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0019_240690000001_240700000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:25:41.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0019_240690000001_240700000000.json","tracked","774","3e27ff9495dd664202c44c71d59b4db9b4698300099802b2916ebb980afaf31b","2026-07-13T02:25:41.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0020_240700000001_240710000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:02.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0020_240700000001_240710000000.json","tracked","774","a9488d7534a7254339d01679a437e889006ddcb0f21debd36317b96ce4ed1e7d","2026-07-13T02:26:02.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0021_240710000001_240720000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0021_240710000001_240720000000.json","tracked","774","d629774b6ca744af51bd9379da0306972872461e54c253ad7a3e8ad5b1688e7d","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0022_240720000001_240730000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0022_240720000001_240730000000.json","tracked","774","ba13f3400c97cc59341198c87ff6ca45dd986cced9713435afb8d6381c445a9d","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0023_240730000001_240740000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0023_240730000001_240740000000.json","tracked","773","032676c9747317303d215a8e0ef48141172afa84e9177fd623355850c8cb0daf","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0024_240740000001_240750000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0024_240740000001_240750000000.json","tracked","774","de4cf327a60e9394eed439d5859b2743b5a96a8395b910e3c8f102d3bf711915","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0025_240750000001_240760000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0025_240750000001_240760000000.json","tracked","774","bc77d489c2b25a4861146795cd8501a68cea18db884fcca394eb229fdf1d0fb0","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0026_240760000001_240770000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0026_240760000001_240770000000.json","tracked","774","b35d6c691cfe8f84561f79da39ae830d3937ac7555cbaa92acc760a5e8af7e3e","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0027_240770000001_240780000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0027_240770000001_240780000000.json","tracked","774","9354f7527cb8bb9b15172dc5efb678ae1960e6875c5a6b028d8aeeb25675a11e","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0028_240780000001_240790000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0028_240780000001_240790000000.json","tracked","774","018ad3286dc9354a0829f2413227bb468d0abf6d8eb974483501efc8eb178cc2","2026-07-13T02:26:01.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0029_240790000001_240800000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:00.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0029_240790000001_240800000000.json","tracked","774","fc79583833fb9d1a3108904d87b492d32bf61317cff7c4c5cb81c560ddd83b1e","2026-07-13T02:26:00.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0030_240800000001_240810000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:24.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0030_240800000001_240810000000.json","tracked","774","f3f76ac439b2a98e20b7641d117ae7330a41bd9483c799d711de4b5defcd83ac","2026-07-13T02:26:24.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0031_240810000001_240820000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:22.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0031_240810000001_240820000000.json","tracked","774","41addd0e5819817246191c290a30f630602b6b4886b87c960486becd70c79ac7","2026-07-13T02:26:22.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0032_240820000001_240830000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:24.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0032_240820000001_240830000000.json","tracked","774","8b6bff3d13a5cc5d74d7bbff79fe73b9e2b005283e4c9d4802bb9157dd1fb5c2","2026-07-13T02:26:24.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0033_240830000001_240840000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:23.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0033_240830000001_240840000000.json","tracked","773","dd1ee5c4d96d24bd56490b79af24d6cbdeb605e2707b046e102d5b5c01316df9","2026-07-13T02:26:23.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0034_240840000001_240850000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:22.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0034_240840000001_240850000000.json","tracked","774","ae1ff30af65c84d553b6b78c5b68eb49aff95e9406e33451e8d978a9cceaec05","2026-07-13T02:26:22.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0035_240850000001_240860000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:24.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0035_240850000001_240860000000.json","tracked","774","a9708b17e85264e0eabf334bc472a45dc03fb1f0d219bea6e93fa7871543d455","2026-07-13T02:26:24.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0036_240860000001_240870000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:24.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0036_240860000001_240870000000.json","tracked","774","5f82056e573d9db52b8c43c8cdd3a1a5dc7ced171a3f84898a291fafc26fdb52","2026-07-13T02:26:24.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0037_240870000001_240880000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:24.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0037_240870000001_240880000000.json","tracked","774","420ae942302a0329da0b1376aeda90d74ffbdef20d85986c93337635581495fa","2026-07-13T02:26:24.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
"output/direct/formal_1b_tail/combined/x/chunk_0038_240880000001_240890000000.candidates.txt","tracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T02:26:23.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4",""
"output/direct/formal_1b_tail/combined/x/chunk_0038_240880000001_240890000000.json","tracked","774","627dda427dbdcef98c032b4cee2e0124b115e2a52ae9a7e9c3abcd20a99acbd8","2026-07-13T02:26:23.000Z","DIRECT_BINARY_REPRESENTABILITY","POTENTIAL_E1_OR_E4","true"
